pub_date,link_to_book/_text,link_to_book,author,publisher
23/02/2012,En scène !,http://www.decitre.fr/livres/en-scene-9782354881504.html,Pascale Vd'Auria,Gulf Stream
23/02/2012,T'as la tchatche,http://www.decitre.fr/livres/t-as-la-tchatche-9782354881511.html,"Sylvie Baussier, Anne Rouquette",Gulf Stream
23/02/2012,"Précieuses, pas ridicules",http://www.decitre.fr/livres/precieuses-pas-ridicules-9782354881528.html,Charlotte Bousquet,Gulf Stream
23/02/2012,Les dragons de Nalsara Tome 14 Magie noire et dragon blanc,http://www.decitre.fr/livres/les-dragons-de-nalsara-tome-14-magie-noire-et-dragon-blanc-9782747037884.html,Marie-Hélène Delval,Bayard Jeunesse
23/02/2012,Comment lacer ses chaussures,http://www.decitre.fr/livres/comment-lacer-ses-chaussures-9782848016849.html,Madeleine Deny,Tourbillon
23/02/2012,L'Epouvanteur Tome 8 Le destin de l'Epouvanteur,http://www.decitre.fr/livres/l-epouvanteur-tome-8-le-destin-de-l-epouvanteur-9782747037013.html,Joseph Delaney,Bayard Jeunesse
22/02/2012,Maxi-pochette pour petits mots doux Charmmy Kitty,http://www.decitre.fr/livres/maxi-pochette-pour-petits-mots-doux-charmmy-kitty-9782012272156.html,Hachette,Hachette Jeunesse
22/02/2012,Le Roman d'une Princesse,http://www.decitre.fr/livres/le-roman-d-une-princesse-9782013230261.html,Meg Cabot,"[""Livre de Poche Jeunesse (Le)"", ""E-book""]"
22/02/2012,La fée Clochette,http://www.decitre.fr/livres/la-fee-clochette-9782014640540.html,Disney Storybook Artists,Hachette Jeunesse
22/02/2012,"Mon grand livre d'autocollants 4-5 ans. Les vêtements, les saisons, le corps, l'anniversaire, les jeux",http://www.decitre.fr/livres/mon-grand-livre-d-autocollants-4-5-ans-9782035870223.html,Larousse,Larousse
22/02/2012,Découvre les petites bêtes,http://www.decitre.fr/livres/decouvre-les-petites-betes-9782218939150.html,Thierry Laval,Hatier Jeunesse
22/02/2012,Plumette une poule super chouette,http://www.decitre.fr/livres/plumette-une-poule-super-chouette-9782700234848.html,"Anne-Marie Desplat-Duc, Morgan",Rageot
22/02/2012,Les Pendules de Dana,http://www.decitre.fr/livres/les-pendules-de-dana-9782889081189.html,"Agnès de Lestrade, Constanza Bravo",La joie de lire
22/02/2012,Louis le Galoup Tome 1 Le village au bout du monde,http://www.decitre.fr/livres/louis-le-galoup-tome-1-le-village-au-bout-du-monde-9782013230179.html,Jean-Luc Marcastel,"[""Livre de Poche Jeunesse (Le)"", ""Grand Format""]"
22/02/2012,Envoûtement Tome 2 Captive,http://www.decitre.fr/livres/envoutement-tome-2-captive-9782352888284.html,Carrie Jones,"[""City Editions"", ""E-book""]"
22/02/2012,Les Sauvenature Tome 5 De l'air pour la planète !,http://www.decitre.fr/livres/les-sauvenature-tome-5-de-l-air-pour-la-planete-9782081264052.html,Sophie Koechlin,Flammarion
22/02/2012,Les Sauvenature Tome 6 La fureur du tigre,http://www.decitre.fr/livres/les-sauvenature-tome-6-la-fureur-du-tigre-9782081264069.html,Sophie Koechlin,Flammarion
22/02/2012,Le monde arabe,http://www.decitre.fr/livres/le-monde-arabe-9782745955142.html,Mohamed Kacimi,Milan (Editions)
22/02/2012,Raiponce avec 1 CD audio,http://www.decitre.fr/livres/raiponce-9782014640465.html,Disney,"[""Hachette Jeunesse"", ""Jeunesse""]"
21/02/2012,Iznogoud Président,http://www.decitre.fr/livres/iznogoud-president-9782915732382.html,"Nicolas Canteloup, Nicolas Tabary, Laurent Vassilian",IMAV Editions
21/02/2012,La ferme. De 4 à 7 ans,http://www.decitre.fr/livres/la-ferme-9782244870199.html,Isabelle Nicolle,Lito
20/02/2012,Fenêtre ouverte sur la bible et son époque,http://www.decitre.fr/livres/fenetre-ouverte-sur-la-bible-et-son-epoque-9782755001433.html,"Lois Rock, Steve Noon",Excelsis
20/02/2012,"Avant d'aller me coucher, je lis ma bible",http://www.decitre.fr/livres/avant-d-aller-me-coucher-je-lis-ma-bible-9782755001426.html,Sophie Pipier,Excelsis
17/02/2012,Cupcakes et autres Délices de Princesses,http://www.decitre.fr/livres/cupcakes-et-autres-delices-de-princesses-9781445467245.html,Parragon,Parragon
17/02/2012,Dans ma tanière,http://www.decitre.fr/livres/dans-ma-taniere-9782840066545.html,"Sara Gillingham, Lorena Siminovich",Mila éditions
17/02/2012,Dans Mon Ecurie,http://www.decitre.fr/livres/dans-mon-ecurie-9782840066569.html,"Sara Gillingham, Lorena Siminovich",Mila éditions
17/02/2012,Dans ma cachette,http://www.decitre.fr/livres/dans-ma-cachette-9782840066576.html,"Sara Gillingham, Lorena Siminovich",Mila éditions
17/02/2012,Bêê !. Petits copains de la ferme,http://www.decitre.fr/livres/bee-petits-copains-de-la-ferme-9782841968770.html,Jonathan Lambert,Quatre Fleuves
17/02/2012,Grr !. Petits copains sauvages,http://www.decitre.fr/livres/grr-petits-copains-sauvages-9782841968787.html,Jonathan Lambert,Quatre Fleuves
17/02/2012,Corsica coloriages,http://www.decitre.fr/livres/corsica-coloriages-9782846984010.html,Yann Le Borgne,Albiana
17/02/2012,Suis la ligne à l'école,http://www.decitre.fr/livres/suis-la-ligne-a-l-ecole-9782878335934.html,Laura Ljungkvist,Circonflexe
17/02/2012,Alexandre le Grand,http://www.decitre.fr/livres/alexandre-le-grand-9782878336009.html,Demi,Circonflexe
17/02/2012,Vroum !. Petits copains de la route,http://www.decitre.fr/livres/vroum-petits-copains-de-la-route-9782841968800.html,Jonathan Lambert,Quatre Fleuves
17/02/2012,Créatrice de mode,http://www.decitre.fr/livres/creatrice-de-mode-9783862339259.html,Annie Collins,NGV
17/02/2012,Premiers pas dans la foi. Coffret 5 volumes : Le jour de baptême ; Je vous salue Marie ; Enfant de la création ; Notre Père ; La messe des petits enfants,http://www.decitre.fr/livres/premiers-pas-dans-la-foi-9782728915132.html,Maïte Roche,Mame
17/02/2012,Naissance,http://www.decitre.fr/livres/naissance-9782728915149.html,"Virginie Aladjidi, Caroline Pellissier",Mame
17/02/2012,Coloriages,http://www.decitre.fr/livres/coloriages-9782728915163.html,"Laurence Jammes, Virginie Aladjidi, Caroline Pellissier",Mame
17/02/2012,Pièges & défis nature,http://www.decitre.fr/livres/pieges-defis-nature-9782351811689.html,"Bernard Myers, Isabelle Lintignat",Rue des enfants
17/02/2012,Catéchisme,http://www.decitre.fr/livres/catechisme-9782728915156.html,"Sébastien Chebret, Virginie Aladjidi",Mame
17/02/2012,Fais-moi rire,http://www.decitre.fr/livres/fais-moi-rire-9782753205185.html,Elcy,Elcy
17/02/2012,Toouut !. Petits copains de la mer,http://www.decitre.fr/livres/toouut-petits-copains-de-la-mer-9782841968794.html,Jonathan Lambert,Quatre Fleuves
17/02/2012,Qui se cache dans la forêt ?,http://www.decitre.fr/livres/qui-se-cache-dans-la-foret-9782842182960.html,"Phillis Gershator, Jill Mac Donald",Millepages
17/02/2012,Qui se cache dans le jardin ?,http://www.decitre.fr/livres/qui-se-cache-dans-le-jardin-9782842182977.html,"Phillis Gershator, Jill Mac Donald",Millepages
17/02/2012,Yakari l'ami des animaux L'ami des oiseaux,http://www.decitre.fr/livres/yakari-l-ami-des-animaux-l-ami-des-oiseaux-9782803630462.html,"Derib, Job",Lombard
17/02/2012,Mes premiers psaumes pour louer Dieu de tout mon coeur,http://www.decitre.fr/livres/mes-premiers-psaumes-pour-louer-dieu-de-tout-mon-coeur-9782728915118.html,Karine-Marie Amiot,Mame-Edifa
17/02/2012,Coloriages de Pâques. Des Rameaux à la Pentecôte,http://www.decitre.fr/livres/coloriages-de-paques-9782728915071.html,Maïte Roche,Mame-Edifa
17/02/2012,Mes premières risettes,http://www.decitre.fr/livres/mes-premieres-risettes-9782753205642.html,Elcy,Elcy
17/02/2012,Sur Ma Feuille,http://www.decitre.fr/livres/sur-ma-feuille-9782840066552.html,"Sara Gillingham, Lorena Siminovich",Mila éditions
17/02/2012,Mon grand livre de dessin d'animaux. 40 modèles,http://www.decitre.fr/livres/mon-grand-livre-de-dessin-d-animaux-9782215110828.html,Philippe Legendre,Fleurus
17/02/2012,Abbé Pierre. La voix des sans-voix,http://www.decitre.fr/livres/abbe-pierre-9782728915170.html,"Charlotte Grossetête, Etienne Jung",Mame
17/02/2012,Michel Vaillant l'Intégrale Tome 15,http://www.decitre.fr/livres/michel-vaillant-l-integrale-tome-15-9782803630363.html,Jean Graton,Lombard
17/02/2012,Brownies Tome 1 La promesse parfaite,http://www.decitre.fr/livres/brownies-tome-1-la-promesse-parfaite-9782896674404.html,Caroline Plaisted,"[""AdA éditions"", ""E-book""]"
17/02/2012,Brownies Tome 2 Une bonne action,http://www.decitre.fr/livres/brownies-tome-2-une-bonne-action-9782896674411.html,Caroline Plaisted,"[""AdA éditions"", ""E-book""]"
17/02/2012,Fêtes d'enfants et anniversaires,http://www.decitre.fr/livres/fetes-d-enfants-et-anniversaires-9782215110811.html,"Christophe Boncens, Mayumi Jezewski, Hélène Manche",Fleurus
17/02/2012,Mademoiselle Princesse. Crée et colorie tes modèles,http://www.decitre.fr/livres/mademoiselle-princesse-9782215110781.html,Léa Fabre,Fleurus
16/02/2012,Léna et la vraie vie,http://www.decitre.fr/livres/lena-et-la-vraie-vie-9782021069952.html,Yaël Hassan,Seuil
16/02/2012,Zoo logique,http://www.decitre.fr/livres/zoo-logique-9782021071368.html,Joëlle Jolivet,"[""Seuil Jeunesse"", ""Jeunesse""]"
16/02/2012,Où est le petit chien ?,http://www.decitre.fr/livres/ou-est-le-petit-chien-9782070642649.html,Mathew Price,Gallimard jeunesse
16/02/2012,Les animaux menacés,http://www.decitre.fr/livres/les-animaux-menaces-9782092537619.html,Andrew Charman,Nathan
16/02/2012,Mais que dit l'escargot à chapeau ?,http://www.decitre.fr/livres/mais-que-dit-l-escargot-a-chapeau-9782211207263.html,Michel Van Zeveren,Ecole des Loisirs (L')
16/02/2012,Charlotte et le Douanier Rousseau,http://www.decitre.fr/livres/charlotte-et-le-douanier-rousseau-9782211207522.html,Thibaud Guyon,Ecole des Loisirs (L')
16/02/2012,Dadaaa,http://www.decitre.fr/livres/dadaaa-9782211207669.html,Michiyo Namura,Ecole des Loisirs (L')
16/02/2012,Le livre de Krusty,http://www.decitre.fr/livres/le-livre-de-krusty-9782354253608.html,Matt Groening,Fetjaine
16/02/2012,Alizée fend la bise,http://www.decitre.fr/livres/alizee-fend-la-bise-9782362660399.html,"Eléonore Cannone, Sway",Talents Hauts (Editions)
16/02/2012,Drôle d'oiseau,http://www.decitre.fr/livres/drole-d-oiseau-9782508016127.html,Marie-Françoise Perat,Hemma
16/02/2012,Visite à la ferme,http://www.decitre.fr/livres/visite-a-la-ferme-9782732448343.html,"Elodie Durand, Alain Pichlak",De La Martinière Jeunesse
16/02/2012,Un jour à la maison,http://www.decitre.fr/livres/un-jour-a-la-maison-9782732448350.html,"Elodie Durand, Alain Pichlak",De La Martinière Jeunesse
16/02/2012,Petit dragon est maladroit,http://www.decitre.fr/livres/petit-dragon-est-maladroit-9782733818923.html,"Yann Walcker, Eric Puybaret",Auzou (Editions)
16/02/2012,7 prières pour les petits. Coffret 7 volumes,http://www.decitre.fr/livres/7-prieres-pour-les-petits-9782747034968.html,Elisabeth de Lambilly,Bayard Jeunesse
16/02/2012,Le doudou de Stella,http://www.decitre.fr/livres/le-doudou-de-stella-9782747036108.html,"Claire Clément, Armelle Modéré",Bayard Jeunesse
16/02/2012,A table !,http://www.decitre.fr/livres/a-table-9782871427360.html,Kazuo Iwamura,Mijade
16/02/2012,Choeur de grenouilles,http://www.decitre.fr/livres/choeur-de-grenouilles-9782871427650.html,"Annick Masson, Luc Foccroulle",Mijade
16/02/2012,Petit Léon de la tête aux pieds,http://www.decitre.fr/livres/petit-leon-de-la-tete-aux-pieds-9782871427711.html,Linne Bie,Mijade
16/02/2012,Le loup Tralala,http://www.decitre.fr/livres/le-loup-tralala-9782877677325.html,"Michaël Escoffier, Kris Di Giacomo",Kaléidoscope
16/02/2012,Méli-mélo de Toupie,http://www.decitre.fr/livres/meli-melo-de-toupie-9782896860036.html,Dominique Jolin,Dominique et Compagnie
16/02/2012,J'apprends à lire et à écrire,http://www.decitre.fr/livres/j-apprends-a-lire-et-a-ecrire-9783862339426.html,Komet,NGV
16/02/2012,J'apprends l'heure et les saisons,http://www.decitre.fr/livres/j-apprends-l-heure-et-les-saisons-9783862339440.html,Komet,NGV
16/02/2012,Le vilain petit canard,http://www.decitre.fr/livres/le-vilain-petit-canard-9782021052817.html,"Claude Clément, Eric Battut","[""Seuil Jeunesse"", ""Jeunesse""]"
16/02/2012,Mon grand imagier. Les métiers,http://www.decitre.fr/livres/mon-grand-imagier-9782894508305.html,Pierre Brignaud,Chouette Editions
16/02/2012,Pays et peuples,http://www.decitre.fr/livres/pays-et-peuples-9782092537626.html,Philip Steele,Nathan
16/02/2012,Confessions du (pas si) Grand Méchant Loup,http://www.decitre.fr/livres/confessions-du-pas-si-grand-mechant-loup-9782896388387.html,Claire Pyatt,Goélette (Editions)
16/02/2012,Révélations de la soeur (pas si) laide de Cendrillon,http://www.decitre.fr/livres/revelations-de-la-soeur-pas-si-laide-de-cendrillon-9782896388394.html,Claire Pyatt,Goélette (Editions)
16/02/2012,Marion et Cie Tome 1 J'adoooore les histoires d'amour !,http://www.decitre.fr/livres/marion-et-cie-tome-1-j-adoooore-les-histoires-d-amour-9782070644414.html,"Fanny Joly, Catel Muller",Gallimard-Jeunesse
16/02/2012,J'apprends les nombres,http://www.decitre.fr/livres/j-apprends-les-nombres-9783862339419.html,Komet,NGV
16/02/2012,Je découve les plantes et les animaux,http://www.decitre.fr/livres/je-decouve-les-plantes-et-les-animaux-9783862339433.html,Komet,NGV
16/02/2012,Où est mon tracteur ?,http://www.decitre.fr/livres/ou-est-mon-tracteur-9781409540021.html,Fiona Watt,Usborne
16/02/2012,S'en aller sans retour,http://www.decitre.fr/livres/s-en-aller-sans-retour-9782021069969.html,Francisco Arcis,Seuil
16/02/2012,Sékou fait le clown,http://www.decitre.fr/livres/sekou-fait-le-clown-9782747036115.html,"Claire Clément, Armelle Modéré",Bayard Jeunesse
16/02/2012,L'abeille,http://www.decitre.fr/livres/l-abeille-9782842604622.html,Matt Hartley,Theâtrales (Editions)
16/02/2012,Le Club mène l'enquête,http://www.decitre.fr/livres/le-club-mene-l-enquete-9782747035804.html,Anna Giroux,Bayard Jeunesse
16/02/2012,Petit Léon ne s'ennuie jamais,http://www.decitre.fr/livres/petit-leon-ne-s-ennuie-jamais-9782871427766.html,Linne Bie,Mijade
16/02/2012,La petite poule noire,http://www.decitre.fr/livres/la-petite-poule-noire-9782871427834.html,"Iskender Gider, Martina Schlossmacher",Mijade
16/02/2012,Le roi et la grenouille,http://www.decitre.fr/livres/le-roi-et-la-grenouille-9782877677370.html,Alain Chiche,Kaléidoscope
16/02/2012,Les poneys magiques Tome 3 Des étoiles plein les yeux,http://www.decitre.fr/livres/les-poneys-magiques-tome-3-des-etoiles-plein-les-yeux-9782266211604.html,Sue Bentley,Pocket Jeunesse
16/02/2012,Les trois petits cochons,http://www.decitre.fr/livres/les-trois-petits-cochons-9782020990400.html,Alain Chiche,Seuil
16/02/2012,Lys Martagon,http://www.decitre.fr/livres/lys-martagon-9782842604394.html,Sylvain Levey,Theâtrales (Editions)
16/02/2012,Les poneys magiques Tome 2 Un voeu très spécial,http://www.decitre.fr/livres/les-poneys-magiques-tome-2-un-voeu-tres-special-9782266211598.html,Sue Bentley,Pocket Jeunesse
16/02/2012,La grotte des dinosaures Tome 15 La horde affamée,http://www.decitre.fr/livres/la-grotte-des-dinosaures-tome-15-la-horde-affamee-9782266221870.html,Rex Stone,Pocket Jeunesse
16/02/2012,C'est la vie Lulu ! Tome 14 Ma soeur m'énerve !,http://www.decitre.fr/livres/c-est-la-vie-lulu-tome-14-ma-soeur-m-enerve-9782747036092.html,"Stéphanie Duval, Marylise Morel",Bayard
16/02/2012,Mon ballon,http://www.decitre.fr/livres/mon-ballon-9782211208277.html,Mario Ramos,"[""Ecole des Loisirs (L')"", ""Jeunesse""]"
16/02/2012,Chestnut Hill Tome 10 Un coeur qui bat,http://www.decitre.fr/livres/chestnut-hill-tome-10-un-coeur-qui-bat-9782266222723.html,Lauren Brooke,"[""Pocket Jeunesse"", ""E-book""]"
16/02/2012,Les contes classiques en Bandes dessinées,http://www.decitre.fr/livres/les-contes-classiques-en-bandes-dessinees-9782732449081.html,Olivier Petit,De La Martinière Jeunesse
16/02/2012,Des yeux dans le ciel,http://www.decitre.fr/livres/des-yeux-dans-le-ciel-9782748511505.html,Jean-Marc Ligny,"[""Syros"", ""E-book""]"
16/02/2012,Beyblade metal masters Tome 1 Masamune fait son entrée,http://www.decitre.fr/livres/beyblade-metal-master-tome-1-masamune-fait-son-entree-9782821200654.html,Dragon d'or,"[""Dragon d'Or (Les Livres du)"", ""E-book""]"
16/02/2012,Beyblade metal masters Tome 2 Le troisième Blader,http://www.decitre.fr/livres/beyblade-metal-master-tome-2-le-troisieme-blader-9782821200661.html,Julie Delaere,"[""Dragon d'Or (Les Livres du)"", ""E-book""]"
16/02/2012,Beyblade metal masters Tome 3 Début du championnat,http://www.decitre.fr/livres/beyblade-metal-master-tome-3-debut-du-championnat-9782821200678.html,Anne Kalicky,"[""Dragon d'Or (Les Livres du)"", ""E-book""]"
16/02/2012,Beyblade metal masters Tome 4 Yu à la rescousse,http://www.decitre.fr/livres/beyblade-metal-master-tome-4-yu-a-la-rescousse-9782821200685.html,Anne Kalicky,"[""Dragon d'Or (Les Livres du)"", ""E-book""]"
16/02/2012,Petit Léon va chez le pédiatre,http://www.decitre.fr/livres/petit-leon-va-chez-le-pediatre-9782871427759.html,Linne Bie,"[""Mijade"", ""Jeunesse""]"
16/02/2012,La sorcière Rabounia,http://www.decitre.fr/livres/la-sorciere-rabounia-9782877677318.html,Christine Naumann-Villemin,"[""Kaléidoscope"", ""Jeunesse""]"
16/02/2012,Jérusalem. Une petite ville avec un grand destin,http://www.decitre.fr/livres/jerusalem-9782896462476.html,Pauline Boilard,"[""Novalis"", ""E-book""]"
16/02/2012,Skeleton Creek Tome 4 Le corbeau,http://www.decitre.fr/livres/skeleton-creek-tome-4-le-corbeau-9782747037068.html,Patrick Carman,Bayard Jeunesse
16/02/2012,Tut tuuut !,http://www.decitre.fr/livres/tut-tuuut-9782070644056.html,Marion Billet,Gallimard-Jeunesse
16/02/2012,Les instruments. Tome 2,http://www.decitre.fr/livres/les-instruments-9782070644063.html,Marion Billet,Gallimard jeunesse
16/02/2012,La Terre de l'Impiété,http://www.decitre.fr/livres/la-terre-de-l-impiete-9782211208130.html,Jean-François Chabas,Ecole des Loisirs (L')
16/02/2012,Le Petit Chaperon Vert,http://www.decitre.fr/livres/le-petit-chaperon-vert-9782211209472.html,"Grégoire Solotareff, Nadja",Ecole des Loisirs (L')
16/02/2012,Les poneys magiques Tome 1 Un nouvel ami,http://www.decitre.fr/livres/les-poneys-magiques-tome-1-un-nouvel-ami-9782266205566.html,Sue Bentley,Pocket
16/02/2012,Les poneys magiques Tome 4 Au bout des rêves,http://www.decitre.fr/livres/les-poneys-magiques-tome-4-au-bout-des-reves-9782266211611.html,Sue Bentley,Pocket Jeunesse
16/02/2012,Rosalie est malade,http://www.decitre.fr/livres/rosalie-est-malade-9782871427704.html,Linne Bie,Mijade
15/02/2012,Naruto Tome 18 L'espion,http://www.decitre.fr/livres/naruto-tome-18-l-espion-9782012024519.html,Masashi Kishimoto,Hachette
15/02/2012,Peter Pan,http://www.decitre.fr/livres/peter-pan-9782014640496.html,Disney,"[""Hachette Jeunesse"", ""Jeunesse""]"
15/02/2012,Les Aristochats,http://www.decitre.fr/livres/les-aristochats-9782014640519.html,Disney,"[""Hachette Jeunesse"", ""Jeunesse""]"
15/02/2012,Pliages d'animaux,http://www.decitre.fr/livres/pliages-d-animaux-9782035870209.html,Larousse,Larousse
15/02/2012,Lego Ninjago. Les quatre élus,http://www.decitre.fr/livres/lego-ninjago-9782351006467.html,Lego,Carabas (éditions)
15/02/2012,Chaque enfant est un poème. Anthologie poétique au pays de toutes les enfances,http://www.decitre.fr/livres/chaque-enfant-est-un-poeme-9782355041938.html,"Jean-Marie Henry, Solenn Larnicol",Rue du monde
15/02/2012,"Pom, pom, poèmes. Ma première anthologie de petits éclats de poésie",http://www.decitre.fr/livres/pom-pom-poemes-9782355041945.html,"Alain Serres, Candice Hayat",Rue du monde
15/02/2012,J'ai oublié ma poésie,http://www.decitre.fr/livres/j-ai-oublie-ma-poesie-9782355041952.html,"Alain Serres, Pef",Rue du monde
15/02/2012,Le sentier aux pas,http://www.decitre.fr/livres/le-sentier-aux-pas-9782360110216.html,Carole Lepan,Motus Editions
15/02/2012,Blue cerises Tome 4 Lune Bleue,http://www.decitre.fr/livres/blue-cerises-tome-4-lune-bleue-9782745956361.html,"Sigrid Baffert, Maryvonne Rippert, Jean-Michel Payet, Cécile Roumiguière",Milan (Editions)
15/02/2012,Kiss & Ice Tome 2 Des fissures dans la glace,http://www.decitre.fr/livres/kiss-ice-tome-2-des-fissures-dans-la-glace-9782749306599.html,"Marco Forcelloni, Claudia Forcelloni",Vents d'Ouest
