0/pub_date,0/author,0/isbn,0/publisher,0/language,0/title,0/isbn/0,0/isbn/1
出版日期：2011/09/01,高山榮子,ISBN：9789866310553,出版地：台灣,語言：繁體中文,小浣上學去 5 永遠的好朋友,,
出版日期：2011/09/01,高山榮子,ISBN：9789866310546,出版地：台灣,語言：繁體中文,小浣上學去 4 班上的愛現鬼,,
出版日期：2012/06/01,克勞蒂雅．葛瑞,ISBN：9789866310720,出版地：台灣,語言：繁體中文,永夜之境4：鬼域重生,,
出版日期：2013/10/01,梅蘭妮．瓦特/圖文,ISBN：9789865811099,,語言：繁體中文,小嘀咕辦生日派對,,
出版日期：2013/12/01,狄特爾．威斯米勒/圖文,ISBN：9789865811310,出版地：台灣,語言：繁體中文,企鵝和猴子,,
出版日期：2012/11/01,米歇爾．畢克馬,ISBN：9789866310874,出版地：台灣,語言：繁體中文,皮皮羅生活哲學繪本 4 為什麼貓咪會離開？,,
出版日期：2012/11/01,米歇爾．畢克馬,ISBN：9789866310867,出版地：台灣,語言：繁體中文,皮皮羅生活哲學繪本 3 為什麼小孩子不可以？,,
出版日期：2011/11/01,高山榮子,叢書系列：維京故事館,,語言：繁體中文,小浣上學去系列套書,,
出版日期：2011/07/01,秋元康,ISBN：9789866310454,出版地：台灣,語言：繁體中文,大象的背影,,
出版日期：2011/11/01,克勞蒂雅．葛瑞,ISBN：9789866310669,出版地：台灣,語言：繁體中文,永夜之境2：星夢幻影,,
出版日期：2013/05/01,湯姆．利希騰赫德/圖文,ISBN：9789866310973,出版地：台灣,語言：繁體中文,小雲朵,,
出版日期：2014/05/01,窗 道雄,ISBN：9789865811440,出版地：台灣,語言：繁體中文,最喜歡媽媽,,
出版日期：2014/06/01,蘿拉‧達斯卡,ISBN：9789865811457,出版地：台灣,語言：繁體中文,你愛我，我也愛你！,,
出版日期：2011/10/01,安東尼．布朗/圖文,,出版地：台灣,語言：繁體中文,你的心情好嗎？,你的心情好嗎？ 文／菜小配2011年10月06日 「心情是什麼東西？」 「你拿到糖果時，開心到想笑；被媽媽罵時，難過到想哭；搶輸玩具時，氣到想大叫。那就是心情。」 「心－情？那心情除了開心、想哭、生氣，還有什麼咧？」 「孤單、無聊、後悔、驚嚇……這些都是心情阿。」 「孤單？？？長什麼樣子……」孩子的臉上出現了計 more,ISBN：9789866310478
出版日期：2012/04/01,吉麗安．伍爾芙,ISBN：9789866310706,出版地：台灣,語言：繁體中文,看！好聰明的藝術,,
出版日期：2012/07/01,WILL兒童知育研究所,ISBN：9789866310744,出版地：台灣,語言：繁體中文,看地圖認識全世界,,
出版日期：2014/07/01,蘿拉・維卡羅・希格/圖文,ISBN：9789865811556,出版地：台灣,語言：繁體中文,綠,,
出版日期：2013/07/01,愛羅娜．法蘭蔻/圖文,ISBN：9789865811068,出版地：台灣,語言：繁體中文,我的小馬桶：男生,,
出版日期：2013/01/01,馬里歐．拉莫斯/圖文,ISBN：9789866310898,出版地：台灣,語言：繁體中文,高高在上,,
出版日期：2012/09/01,栗田伸子,ISBN：9789867428776,出版地：台灣,語言：繁體中文,我的寵物是怪獸,,
,基斯．莫爾畢克/圖文,ISBN：9789866310812,出版地：台灣,,大家來數一數,,
,松岡達英/圖文,ISBN：9789865811013,出版地：台灣,,雨蛙自然觀察團：雪地探險之旅,,
出版日期：2013/07/01,文勝延,ISBN：9789865811044,出版地：台灣,語言：繁體中文,畫畫嚕啦啦,,
出版日期：2014/06/01,瑪尤莉．普萊斯曼/圖文,ISBN：9789865811273,出版地：台灣,語言：繁體中文,環遊世界做蘋果派,,
出版日期：2014/08/01,雷米‧查利普/圖文,ISBN：9789865811563,出版地：台灣,語言：繁體中文,幸運的內德,,
出版日期：2012/04/01,克勞蒂雅．葛瑞,ISBN：9789866310690,出版地：台灣,語言：繁體中文,永夜之境3：時間之禁,,
出版日期：2013/09/01,李在民,ISBN：9789865811105,出版地：台灣,語言：繁體中文,誰吃了我的蘋果？,,
出版日期：2011/08/01,梅蘭妮．瓦特/圖文,ISBN：9789866310485,出版地：台灣,語言：繁體中文,完美松鼠小嘀咕 全套四書：小嘀咕、小嘀咕找朋友、小嘀咕去海邊、小嘀咕不睡覺,,
出版日期：2011/08/01,高山榮子,ISBN：9789866310461,出版地：台灣,語言：繁體中文,小浣上學去 3 我想當大明星,,
出版日期：2011/08/01,克勞蒂雅．葛瑞,ISBN：9789866310539,出版地：台灣,語言：繁體中文,永夜之境,,
出版日期：2012/09/01,田名網泰子,ISBN：9789866310102,出版地：台灣,語言：繁體中文,鼻子變變變,,
出版日期：2014/01/01,馬克‧西蒙/圖文,ISBN：9789865811280,出版地：台灣,語言：繁體中文,流浪狗,,
,鄭明進,ISBN：9789867428264,出版地：台灣,,兒童畫的力量：繪本阿公看兒童畫臺灣,,
出版日期：2013/11/01,大衛．夏儂/圖文,ISBN：9789865811204,出版地：台灣,語言：繁體中文,大衛．夏儂：小毛不可以經典繪本(3冊)附導讀,,
出版日期：2014/06/01,大森裕子/圖文,ISBN：9789865811518,出版地：台灣,語言：繁體中文,魔法繪本（全套3冊）,,
出版日期：2014/06/01,席姆斯．塔貝克/圖文,ISBN：9789865811242,出版地：台灣,語言：繁體中文,喬瑟夫有件舊外套,,
出版日期：2014/03/12,薇若妮卡．羅斯,ISBN：9780020140351,出版地：台灣,語言：繁體中文,分歧者套書﹝全三冊﹞,,
出版日期：2014/06/06,詹姆士‧達許納,ISBN：4710415384256,出版地：台灣,語言：繁體中文,移動迷宮三部曲套書（全3冊）,,
出版日期：2014/06/30,維若妮卡‧羅西,ISBN：9991030625015,出版地：台灣,語言：繁體中文,永無天日三部曲套書：紐約時報暢銷系列小說,,
出版日期：2009/08/25,蘇珊．柯林斯,ISBN：9789862131367,出版地：台灣,語言：繁體中文,飢餓遊戲,,
出版日期：2010/01/25,蘇珊．柯林斯,ISBN：9789862131602,出版地：台灣,語言：繁體中文,星火燎原（飢餓遊戲２）,,
,Sujit Kumar,ISBN：9789865788001,,,全家老小不生病的健康瑜珈：Sujit老師親自傳授，一天10分鐘就能體內環保，練出全家好氣色！(附100分鐘DVD)！,,
,國醫絕學編委會,ISBN：9789866056741,出版地：台灣,,二十四節氣養生：調節體內循環，教你滋養出不生病的健康體力,,
,Trace Moroney,ISBN：9789862923627,,,毛毛兔的情緒成長繪本I(全套4書4CD),,
出版日期：2011/12/08,馬瑞克．薇若妮卡/圖文,,出版地：台灣,語言：繁體中文,拉奇和小獅子,拉奇的小獅子來拜訪你了嗎？ 文／洪桑尼2011年12月15日 五歲的小姪子很喜歡聽故事，老愛在我身邊打轉。昨晚，他又悄悄地溜進我房間，像個小巡邏官來視察，在房間裡來走來走去、搜尋新的故事書。突然間，他眼睛一亮，用他肥肥的小手拿起桌上的《拉奇和小獅子》，然後盯著封面看了許久後說：「小姑姑，這個弟弟好勇敢喔！」「你怎麼知道？」我問。他說：「上次去 more,ISBN：9789868750326
出版日期：2013/09/25,葛拉德．胥特、烏利．豪森,ISBN：9789862483442,出版地：台灣,語言：繁體中文,天賦不是奇蹟：德國腦神經專家倡導六大潛能，發掘孩子的優勢與才華,,
,湯國廷,ISBN：9789866616853,出版地：台灣,,照著養，爸媽不緊張，寶寶超健康,,
出版日期：2014/04/30,吉田隆子,ISBN：9789862418789,出版地：台灣,語言：繁體中文,小奈奈的好好吃蔬菜飯,,
,王意中,ISBN：9789865896423,出版地：台灣,,誰讓孩子變成失控小惡魔？：從情緒管理開始，教出講理好孩子,,
,陳永綺,ISBN：9789576966590,出版地：台灣,,0-6歲寶貝完全照護手冊：陳永綺醫師獻給嬰幼兒的健康錦囊(修訂版),,
出版日期：2009/02/05,大衛．卡利,ISBN：9789868456655,出版地：台灣,語言：繁體中文,敵人,,
,李德修,ISBN：9789866247996,出版地：台灣,,小寶貝對症推拿書：揉揉小手‧不打針、不吃藥,,
,鍾毓珊,ISBN：9789868889682,出版地：台灣,,新手媽媽一試就成功寶寶食譜全圖解,,
,趙麗榮,ISBN：9789866158940,出版地：台灣,,德國媽媽這樣教自律：教出堅強、獨立、寬容、節約好孩子,,
,王姿云,ISBN：9789862120637,出版地：台灣,,糖果牙齒,,
出版日期：2004/11/12,提利‧羅伯埃克特/著，菲力浦‧古森斯/繪,ISBN：9572958976,出版地：台灣,語言：繁體中文,家有生氣小恐龍,,
出版日期：2013/11/26,藤澤博,ISBN：9789862483534,出版地：台灣,語言：繁體中文,居家照顧 x圖解40種小兒疾病：日本醫學博士教你判斷症狀＋新手爸媽Q&A,,
出版日期：2014/08/26,西村則康,ISBN：9789863205432,出版地：台灣,語言：繁體中文,讓孩子什麼問題都不怕！：掌握大腦黃金發展期，輕鬆培養思考力的23法則,,
,陳敏惠,ISBN：9789866786815,出版地：台灣,,食在安心！ 別讓壞食物影響寶寶的健康：營養師、幼兒園長的120道好食物,,
出版日期：2014/01/28,進藤義晴,ISBN：9789868979970,出版地：台灣,語言：繁體中文,百病起於寒,,
,蔡兆倫/圖文,ISBN：9789866544934,出版地：台灣,,看不見,,
,余浩 、鄭黎,ISBN：9789868743984,出版地：台灣,,萬病從根治：祛濕、清熱、化寒，老毛病不來煩,,
,上田玲子,ISBN：9789578299870,,,最新斷奶食物全書,,
出版日期：2012/04/06,季巳明代,ISBN：9789866407918,出版地：台灣,語言：繁體中文,第一次自己睡覺,,
,台灣口腔矯正醫學會,ISBN：9789865853143,出版地：台灣,,全彩圖解牙齒矯正一本通,,
出版日期：2013/02/27,米爾．李文,ISBN：9780002161541,出版地：台灣,語言：繁體中文,心智地圖：帶你了解孩子的8種大腦功能,,
,湯姆牛/圖文,ISBN：9789863200666,出版地：台灣,,最可怕的一天,,
,久保田 競,ISBN：9789575268695,,,寶寶大腦開竅的黃金七堂課,,
,李偉文,ISBN：9789862412244,出版地：台灣,,電影裡的生命教育,,
,Trace Moroney,ISBN：9789866658648,,,毛毛兔的情緒成長繪本II(全套4書4CD),,
,陳俊旭,ISBN：9789576966750,出版地：台灣,,過敏，原來可以根治！：陳俊旭博士的抗過敏寶典(回饋版)(平裝書+1CD),,
出版日期：2012/03/06,伊東寬/圖文,,出版地：台灣,語言：繁體中文,沒關係，沒關係,彎下腰的永遠都是至親，等哪天我們高過他們時，是否也懂得彎下腰來 文／菜小配2012年03月21日 「那天，我和你爸聊著你們一個個長大要離家了，我們兩個老的自己坐在客廳裡哭了起來。」 父母，在我們還小時，巴不得我們快快長大，而在我們長大時，巴不得我們快快嫁娶，等到我們真正離家時，卻又希望孩子個個在身邊。在他們的記憶裡，孩子永遠都是孩子，但孩子有時會不耐煩，甚至可以輕易忘記朋友對 more,ISBN：9789862414859
,錢源偉,ISBN：9789862280195,出版地：台灣,,幼兒心理百科：0～6歲幼兒父母育兒必備,,
,超視、人類文化編輯部,ISBN：9789865954116,出版地：台灣,,孩子偏食，怎麼辦？,,
,黃如玉 Joyce Huang,ISBN：9789576966675,出版地：台灣,,孩子的脊骨健康密碼【增訂版】：黃如玉醫師的脊骨平衡完全手冊 2,,
,Wendy,ISBN：9789862483169,出版地：台灣,,Wendy媽媽親子廚房：給孩子的美味飲食教育,,
,陳維斌,ISBN：9789866274794,出版地：台灣,,零下一歲開始刷牙：0-99歲的牙齒保健須知,,
出版日期：1998/08/15,凱文‧漢克斯/文圖,ISBN：9578872593,出版地：台灣,語言：繁體中文,阿文的小毯子,,
出版日期：2009/09/04,鄔里希．戴克邁,ISBN：9789866616310,出版地：台灣,語言：繁體中文,吃得好，睡得飽 1歲寶寶輕鬆教養寶典,,
出版日期：2009/07/08,安妮特．卡斯特尚、哈特穆．摩根洛特,ISBN：9789862410202,出版地：台灣,語言：繁體中文,每個孩子都能好好吃飯,,
,崔敏僖,ISBN：9789865894474,出版地：台灣,,媽媽，我不再過敏了！千位媽媽見證全自然根治過敏性皮膚炎的奇蹟,,
出版日期：2012/01/05,尹希禎,ISBN：9789866731921,出版地：台灣,語言：繁體中文,打造黃金腦：孩子最愛的補腦料理135,,
,嘉妮,ISBN：9789861974835,出版地：台灣,,元氣寶寶健康營養餐,,
出版日期：2009/12/01,陸可鐸,ISBN：9789570368246,,語言：繁體中文,你很特別(經典版),,
出版日期：1998/10/30,文圖/芭芭拉‧庫尼,,出版地：台灣,語言：繁體中文,花婆婆,花婆婆 文／文字工作者2009年09月02日 小女孩的爺爺旅行過很多地方，最後在海邊定居，爺爺很有才華，閒來無事時還會畫畫，女孩每次看到爺爺畫的美麗圖畫，就好崇拜爺爺，女孩跟爺爺說，等她長大了以後，她也要學爺爺兩件事，一件是到各地旅行，另一件就是住在海邊的房子裡。 爺爺笑著跟小女孩說，還有第三件事，是她必須去做的，那就是希望她 more,ISBN：9578872577
出版日期：2013/05/18,凱莉．朵夫曼/著、蔡紫君/審校,,出版地：台灣,語言：繁體中文,誰吃了你的小孩？：美國兒童營養權威揭開疾病和食物的隱藏關係，打造不生病的體質,一塊花生醬餅乾的影響，也許比我們想像中來的大。 文／菜小配2013年07月19日 這幾天剛好遇到朋友在問某一套情緒繪本的書，讓我又有機會翻找自己的收藏書單，很尷尬的是當朋友看到我的收藏書單沒有他問的那一套書時，問了一句話：「那我要買的這一套書好嗎？」，一時之間，我也答不上來，可能是覺得出版社編一大套書，花了那樣多心力，用一句話來定論好像不太妥，所以我會改問對方你 more,ISBN：9789862352519
,健康生活編輯部,ISBN：9789865894849,出版地：台灣,,(0~6歲)讓寶寶健康成長的70道斷乳食譜：可以安心享用的好食物料理(附贈：黃色迷你矽膠軟鍋),,
,儂儂雜誌社股份有限公司,ISBN：9789866616365,出版地：台灣,,幼兒健康廚房增訂版,,
,高鶯雪/圖文,ISBN：9789861893860,出版地：台灣,,小薏養了一隻小烏龜,,
,賴慧滿,ISBN：9789866616334,出版地：台灣,,嬰幼兒撫觸與按摩（增訂版）,,
出版日期：2014/05/01,蕾貝卡•寇柏,ISBN：9789865730062,出版地：台灣,語言：繁體中文,我好想妳，媽媽,,
,吳吉琳,ISBN：9789868866669,出版地：台灣,,這些湯徹底改變了我2：媽媽．孩子的營養煲湯,,
,黃瑽寧,ISBN：9789862415375,出版地：台灣,,唉唷！這些惱人的小麻煩：輕鬆搞懂疫苗、流感、細菌與病毒,,
出版日期：2010/11/25,丹尼爾．亞曼,ISBN：9789866191039,出版地：台灣,語言：繁體中文,一生都受用的大腦救命手冊：100招獨家護腦祕訣，走出折磨人的情緒問題和異常行為,,
出版日期：2012/09/26,約翰．詹姆斯、羅素．傅里曼、藍登．馬琇思,ISBN：9789866037528,出版地：台灣,語言：繁體中文,給孩子的心情療癒：真正的堅強，從痛快流一次淚開始,,
